kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2023;130;46841.0;2301233.0;24173000.0;10316000.0;7272000.0;26021000.0;292785000.0;516.0649858030358;220.23441002540508;155.24860698960313;140.58196878802758;555.5176021007237;127.2296199472196;1071.5825879037595;1198.8122078509791;7507000.0;160.26557930018572;0.9989343279605701;1.3741840948448116;;
1101;Eigersund;2023;130;2377.0;46878.0;1746000.0;647000.0;380000.0;193000.0;9696000.0;734.5393352965923;272.19183845183005;159.86537652503156;302.48212031973077;81.19478334034497;206.83476257519519;815.7341186369373;1022.5688812121325;471000.0;198.14892721918383;1.0;1.3736730360934184;;
1103;Stavanger;2023;130;29673.0;643220.0;40301000.0;4456000.0;18860000.0;7931000.0;101469000.0;1358.1707275974793;150.1701883867489;635.5946483335018;572.4058908772284;267.28001887237554;157.75162463853735;1625.4507464698547;1783.202371108392;3970000.0;133.79166245408283;1.0;1.1224181360201513;;
1106;Haugesund;2023;130;5658.0;135720.0;14051000.0;3010000.0;3155000.0;4443000.0;3174000.0;2483.3863556026863;531.9901025097207;557.617532697066;1393.7787203958997;785.2598091198304;23.386383731211318;3268.646164722517;3292.0325484537284;2523000.0;445.91728525980915;1.0;1.193024177566389;;kwh_uteligger
1108;Sandnes;2023;130;10299.0;322126.0;16248000.0;2612000.0;3774000.0;1180000.0;33685000.0;1577.6288960093214;253.61685600543743;366.4433440139819;957.5686959899019;114.5742305078163;104.57088220137462;1692.2031265171377;1796.7740087185123;1652000.0;160.40392271094282;0.9957627118644068;1.5811138014527844;;
1111;Sokndal;2023;130;3800.0;22443.0;4098000.0;812000.0;983000.0;80000.0;850000.0;1078.421052631579;213.68421052631578;258.6842105263158;606.0526315789474;21.05263157894737;37.87372454662924;1099.4736842105262;1137.3474087571556;652000.0;171.57894736842104;1.0;1.245398773006135;;
1112;Lund;2023;130;2238.0;23592.0;856000.0;463000.0;79000.0;26000.0;87000.0;382.4843610366399;206.88114387846292;35.299374441465595;140.30384271671136;11.61751563896336;3.6876907426246186;394.1018766756032;397.7895674182278;300000.0;134.04825737265415;1.0;1.5433333333333334;renhold_urimelig_lav;
1114;Bjerkreim;2023;130;1772.0;18151.0;1714000.0;440000.0;270000.0;37000.0;766000.0;967.2686230248307;248.30699774266367;152.37020316027088;566.5914221218961;20.880361173814897;42.20153159605531;988.1489841986456;1030.3505157947009;244000.0;137.69751693002257;1.0;1.8032786885245902;;
1119;Hå;2023;130;7075.0;87311.0;7779000.0;1765000.0;2137000.0;1601000.0;2301000.0;1099.505300353357;249.46996466431096;302.0494699646643;547.9858657243816;226.28975265017667;26.354067643252282;1325.7950530035337;1352.149120646786;784000.0;110.81272084805654;1.0;2.251275510204082;;
1120;Klepp;2023;130;4155.0;90439.0;2379000.0;601000.0;797000.0;463000.0;2465000.0;572.5631768953068;144.64500601684716;191.8170878459687;236.10108303249098;111.43200962695548;27.25594046816086;683.9951865222623;711.2511269904231;818000.0;196.87123947051745;1.0;0.7347188264058679;;
1121;Time;2023;130;7940.0;88298.0;1793000.0;554000.0;463000.0;271000.0;8583000.0;225.81863979848868;69.77329974811083;58.31234256926952;97.73299748110831;34.130982367758186;97.20491970373055;259.94962216624685;357.1545418699774;905000.0;113.97984886649874;0.96353591160221;0.6121546961325967;;
1122;Gjesdal;2023;130;7215.0;57995.0;3752000.0;774000.0;881000.0;640000.0;3787000.0;520.0277200277201;107.27650727650727;122.1067221067221;290.64449064449065;88.7040887040887;65.29873264936633;608.7318087318088;674.0305413811751;817000.0;113.23631323631324;1.0;0.9473684210526315;;
1124;Sola;2023;130;35044.0;185461.0;11764000.0;3859000.0;2314000.0;1318000.0;19456000.0;335.69227257162424;110.11870791005593;66.03127496861089;159.5422896929574;37.60986188791234;104.90615277605535;373.3021344595366;478.20828723559197;3626000.0;103.46992352471179;1.0;1.0642581356867071;;
1127;Randaberg;2023;130;7310.0;71912.0;2509000.0;-382000.0;1367000.0;709000.0;3517000.0;343.22845417236664;-52.25718194254446;187.00410396716828;208.48153214774283;96.99042407660738;48.906997441317166;440.218878248974;489.1258756902912;161000.0;22.024623803009575;1.0;-2.3726708074534164;energi_urimelig_lav;kwh_urimelig_lav|implisitt_pris_utenfor
1130;Strand;2023;130;3459.0;67525.0;3654000.0;1060000.0;698000.0;167000.0;4807000.0;1056.3746747614919;306.44694998554496;201.79242555651922;548.1352992194276;48.279849667533966;71.1884487226953;1104.6545244290257;1175.842973151721;635000.0;183.5790690951142;1.0;1.6692913385826773;;
1133;Hjelmeland;2023;130;2738.0;26169.0;-656000.0;638000.0;-2329000.0;882000.0;2457000.0;-239.59094229364499;233.01680058436816;-850.6208911614317;378.01314828341856;322.13294375456536;93.88971684053651;82.54200146092037;176.4317183014569;330000.0;120.52593133674215;1.0;1.9333333333333333;drift_null|drift_urimelig_lav|renhold_urimelig_lav;
