kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2025;381;283326.0;2389079.0;378344000.0;72259000.0;32259000.0;99290000.0;389503000.0;1335.3663271284668;255.0383656988769;113.85824103682684;966.4697203927631;350.4443644423738;163.03479290555063;1685.8106915708406;1848.8454844763912;49564000.0;174.93629246874625;0.9818013074005326;1.4578928254378178;;
1101;Eigersund;2025;381;4631.0;53730.0;8966000.0;2265000.0;1440000.0;757000.0;11285000.0;1936.082919455841;489.0952278125675;310.9479594040164;1136.039732239257;163.46361477002807;210.0316396798809;2099.546534225869;2309.5781739057497;1123000.0;242.4962211185489;1.0;2.016918967052538;;
1103;Stavanger;2025;381;109489.0;691046.0;88507000.0;22707000.0;5258000.0;12270000.0;116727000.0;808.3643105700116;207.39069678232516;48.02308907744157;552.9505247102448;112.06605229749107;168.9135021402338;920.4303628675027;1089.3438650077364;11816000.0;107.91951702910795;1.0;1.921716316858497;renhold_urimelig_lav;
1106;Haugesund;2025;381;23972.0;144870.0;16266000.0;3834000.0;876000.0;2158000.0;1003000.0;678.5416319038878;159.93659269147338;36.54263307191724;482.0624061404973;90.02169197396964;6.923448609097812;768.5633238778576;775.4867724869554;2894000.0;120.72417820790923;0.5843123704215618;1.3248099516240497;renhold_urimelig_lav;
1108;Sandnes;2025;381;52348.0;375026.0;65114000.0;3927000.0;4100000.0;7283000.0;34018000.0;1243.8679605715595;75.01719263391152;78.3219989302361;1090.528769007412;139.12661419729503;90.7083775524897;1382.9945747688546;1473.7029523213444;6462000.0;123.44311148467945;0.9970597338285361;0.6077065923862582;;
1111;Sokndal;2025;381;612.0;22443.0;1535000.0;280000.0;524000.0;115000.0;1396000.0;2508.169934640523;457.51633986928107;856.2091503267974;1194.4444444444443;187.90849673202615;62.20202290246402;2696.078431372549;2758.2804542750127;171000.0;279.4117647058824;1.0;1.6374269005847952;;
1112;Lund;2025;381;2550.0;23592.0;4944000.0;827000.0;814000.0;299000.0;830000.0;1938.8235294117646;324.3137254901961;319.2156862745098;1295.2941176470588;117.25490196078431;35.181417429637165;2056.078431372549;2091.2598488021863;406000.0;159.2156862745098;1.0;2.0369458128078817;;
1114;Bjerkreim;2025;381;0.0;16355.0;119000.0;37000.0;0.0;4000.0;0.0;;;;;;;;;0.0;;;;areal_mangler;areal_mangler|kwh_mangler
1119;Hå;2025;381;0.0;87711.0;0.0;0.0;0.0;0.0;4768000.0;;;;;;;;;0.0;;;;areal_mangler|drift_null;areal_mangler|kwh_mangler
1120;Klepp;2025;381;11245.0;87369.0;10488000.0;1687000.0;1170000.0;1441000.0;8764000.0;932.6811916407293;150.02223210315697;104.04624277456648;678.6127167630058;128.14584259670966;100.31017866749076;1060.827034237439;1161.1372129049298;1372000.0;122.00978212538907;0.9424198250728864;1.2295918367346939;;
1121;Time;2025;381;10979.0;92117.0;6991000.0;1102000.0;2005000.0;470000.0;10233000.0;636.7610893524001;100.37344020402587;182.6213680663084;353.76628108206575;42.808998998087255;111.08698720105953;679.5700883504873;790.6570755515468;768000.0;69.95172602240642;1.0;1.4348958333333333;;
1122;Gjesdal;2025;381;4195.0;57459.0;2293000.0;602000.0;538000.0;269000.0;4207000.0;546.6030989272944;143.50417163289632;128.24791418355184;274.8510131108462;64.12395709177592;73.2174245984093;610.7270560190703;683.9444806174796;358000.0;85.33969010727056;1.0;1.6815642458100561;;
